STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,CDSD,CDSD_ATTRIBUTES,CLDD,CLDD_ATTRIBUTES,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DP1X,DP1X_ATTRIBUTES,DSND,DSND_ATTRIBUTES,DSNW,DSNW_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,DYFG,DYFG_ATTRIBUTES,DYNT,DYNT_ATTRIBUTES,DYSD,DYSD_ATTRIBUTES,DYSN,DYSN_ATTRIBUTES,DYTS,DYTS_ATTRIBUTES,DYXP,DYXP_ATTRIBUTES,DYXT,DYXT_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMSD,EMSD_ATTRIBUTES,EMSN,EMSN_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
USC00351574,2006-05,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",0.8,0,0.8,"1,0",7,"1,0",4,"1,0",0,"1,0",0,"1,0",0,"1,0",0,"1,0",18,"1,0",0,"1,0",13,"1,0",1,"1,0",,,20060513,"+,1,0",20060531,"+,1,0",20060527,"+,1,0",,,20060527,"+,1,0",20060517,",1,0",-5,"1,0,13,+",0,"1,,0,31,+",0,"1,T,0,27,+",3.8,"1,,0,27,+",32.2,"1,0,17,",,,238.6,"1,0",15.5,"1,,,0",0,"1,T,,0",10.41,"1,0",20.94,"1,,,0",-0.13,"1,,,0"
USC00351574,2006-06,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",17.2,0,16.4,"3,0",4,"3,0",3,"3,0",0,"3,0",0,",0",0,",0",0,"3,0",7,"3,0",0,"3,0",25,"3,0",7,"3,0",,,20060620,"+,3,0",20060630,"+,,0",20060630,"+,,0",,,20060602,",3,0",20060626,",3,0",-1.1,"3,0,20,+",0,",,0,30,+",0,",,0,30,+",5.1,"3,,0,02,",36.7,"3,0,26,",,,99.2,"3,0",10.6,"3,,,0",0,",,,0",15.26,"3,0",27.79,"3,,,0",2.74,"3,,,0"
USC00351574,2006-07,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",67.9,0,50.7,"1,0",0,",0",0,",0",0,",0",0,",0",0,",0",0,"1,0",1,"1,0",0,",0",31,",0",21,",0",,,20060707,",1,0",20060731,"+,,0",20060731,"+,,0",,,20060731,"+,,0",20060723,",,0",0,"1,0,07,",0,",,0,31,+",0,",,0,31,+",0,",,0,31,+",38.9,",0,23,",13.8,0,13.8,",0",0,",,,0",0,",,,0",19.43,"1,0",33.12,",,,0",5.74,"1,,,0"
USC00351574,2006-08,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",71.7,0,3.8,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",2,",0",0,",0",31,",0",8,",0",,,20060831,"+,,0",20060831,"+,,0",20060831,"+,,0",,,20060807,",,0",20060829,"+,,0",-1.7,",0,31,+",0,",,0,31,+",0,",,0,31,+",0.3,",,0,07,",34.4,",0,29,+",85.9,0,72.1,",0",0.3,",,,0",0,",,,0",16.13,",0",29.87,",,,0",2.4,",,,0"
USC00351574,2006-09,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",71.7,0,0,"3,0",1,"2,0",0,"2,0",0,"2,0",0,",0",0,",0",0,"3,0",20,"3,0",0,"2,0",22,"2,0",4,"2,0",,,20060920,",3,0",20060930,"+,,0",20060930,"+,,0",,,20060916,",2,0",20060913,",2,0",-5.6,"3,0,20,",0,",,0,30,+",0,",,0,30,+",1.3,"2,,0,16,",32.8,"2,0,13,",245.3,0,159.4,"2,0",1.3,"2,,,0",0,",,,0",12.45,"3,0",26.23,"2,,,0",-1.33,"3,,,0"
USC00351574,2006-10,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",,,,,3,"5,0",0,"5,0",0,"5,0",0,"5,0",0,"5,0",,,,,,,,,,,,,,,20061031,"+,5,0",20061031,"+,5,0",,,20061016,"+,5,0",,,,,0,"5,,0,31,+",0,"5,,0,31,+",1.3,"5,,0,16,+",,,,,,,2.9,"5,,,0",0,"5,,,0",,,,,,
USC00351574,2006-12,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",,,,,,,,,,,,,3,"5,0",,,,,,,,,,,,,,,,,20061227,",5,0",,,,,,,,,,,89,"5,,0,27,",,,,,,,,,107.1,"3,a,,0",229,"5,,,0",,,,,,
USC00351574,2007-01,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",,,,,3,"5,0",2,"5,0",0,"5,0",,,3,"5,0",7,"5,0",26,"5,0",,,,,,,,,20070113,",5,0",,,20070104,",5,0",,,20070104,",5,0",,,-23.9,"5,0,13,",,,127,"5,,0,04,",16.5,"5,,0,04,",,,,,,,24.4,"5,,,0",203,"5,,,0",,,,,-14.8,"5,,,0"
USC00351574,2007-02,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",,,0,"3,0",11,"3,0",6,"3,0",0,"3,0",9,"3,0",5,"3,0",0,"3,0",24,"3,0",0,"3,0",0,"3,0",0,"3,0",,,20070202,",3,0",20070225,",3,0",20070222,",3,0",,,20070225,"+,3,0",20070218,",3,0",-15.6,"3,0,02,",381,"3,,0,25,",178,"3,,0,22,",7.1,"3,,0,25,+",11.7,"3,0,18,",,,461.6,"3,0",36.8,"3,,,0",508,"3,,,0",-0.13,"3,0",6.48,"3,,,0",-6.74,"3,,,0"
USC00351574,2007-03,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",,,0,"5,0",5,"5,0",0,"5,0",0,"5,0",9,"5,0",2,"5,0",0,"5,0",26,"5,0",0,"5,0",0,"5,0",0,"5,0",,,20070305,",5,0",20070302,",5,0",20070310,"+,5,0",,,20070302,",5,0",20070318,",5,0",-10.6,"5,0,05,",381,"5,,0,02,",25,"5,,0,10,+",2.3,"5,,0,02,",20,"5,0,18,",,,376.5,"5,0",6.1,"5,,,0",63,"5,,,0",3.85,"5,0",13.39,"5,,,0",-5.68,"5,,,0"
USC00351574,2007-04,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.1,"4,a,,0",,,,,,,,
USC00351574,2007-05,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",,,0,"2,0",5,",0",2,",0",0,",0",0,",0",0,",0",0,"2,0",20,"2,0",0,"2,0",19,"2,0",0,"2,0",,,20070505,",2,0",20070520,",,0",20070520,"+,,0",,,20070502,",,0",20070527,"+,2,0",-6.7,"2,0,05,",0,",T,0,20,",0,",T,0,20,+",7.6,",,0,02,",27.8,"2,0,27,+",,,247.8,"2,0",14.4,",,,0",0,",T,,0",9.79,"2,0",20.77,"2,,,0",-1.2,"2,,,0"
USC00351574,2007-06,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",,,0,",0",4,",0",0,",0",0,",0",0,",0",0,",0",0,",0",16,",0",0,",0",26,",0",0,",0",,,20070611,",,0",20070630,"+,,0",20070630,"+,,0",,,20070610,",,0",20070620,"+,,0",-3.9,",0,11,",0,",,0,30,+",0,",,0,30,+",1.5,",,0,10,",31.1,",0,20,+",,,157,",0",4.4,",,,0",0,",,,0",13.1,",0",25.69,",,,0",0.51,",,,0"
USC00351574,2007-09,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",,,,,3,"5,0",1,"5,0",0,"5,0",0,",0",0,",0",,,,,,,,,,,,,,,20070930,"+,,0",20070930,"+,,0",,,20070920,",5,0",,,,,0,",,0,30,+",0,",,0,30,+",2.5,"5,,0,20,",,,,,,,4.6,"5,,,0",0,",,,0",,,,,,
USC00351574,2007-10,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",,,,,,,,,,,0,"5,0",0,"5,0",,,,,,,,,,,,,,,20071031,"+,5,0",20071031,"+,5,0",,,,,,,,,0,"5,,0,31,+",0,"5,,0,31,+",,,,,,,,,57.9,"5,a,,0",0,"5,,,0",,,,,,
USC00351574,2007-11,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",,,0,",0",7,",0",5,",0",0,",0",0,",0",0,",0",0,",0",26,",0",0,",0",0,",0",0,",0",,,20071130,"+,,0",20071129,",,0",20071127,",,0",,,20071111,",,0",20071106,",,0",-12.8,",0,30,+",0,",T,0,29,",3,",,0,27,",16,",,0,11,",18.9,",0,06,",,,466.7,",0",62.6,",,,0",3,",,,0",2.78,",0",11.94,",,,0",-6.39,",,,0"
USC00351574,2007-12,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",,,0,"2,0",12,",0",10,",0",2,",0",,,2,"4,0",3,"1,0",29,"1,0",5,"1,0",0,"1,0",0,"1,0",,,20071231,",1,0",,,20071217,",4,0",,,20071220,",,0",20071205,",1,0",-21.1,"1,0,31,",,,76,"4,,0,17,",34.5,",,0,20,",12.8,"1,0,05,",,,640.9,"1,0",132.1,",,,0",110,"4,,,0",-3.71,"2,0",2.76,"1,,,0",-10.19,"1,,,0"
USC00351574,2008-05,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",,,,,,,,,,,0,"1,0",0,",0",,,,,,,,,,,,,,,20080531,"+,1,0",20080531,"+,,0",,,,,,,,,0,"1,,0,31,+",0,",,0,31,+",,,,,,,,,,,0,",,,0",,,,,,
USC00351574,2008-10,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",,,0,"1,0",5,",0",2,",0",1,",0",0,"1,0",0,",0",0,",0",24,",0",0,"1,0",8,"1,0",0,"1,0",,,20081012,",,0",20081031,"+,1,0",20081010,",,0",,,20081004,",,0",20081003,",1,0",-8.9,",0,12,",0,"1,,0,31,+",0,",T,0,10,",31.2,",,0,04,",28.3,"1,0,03,",,,307.9,"1,0",39.1,",,,0",0,",T,,0",8.22,"1,0",18.4,"1,,,0",-1.96,",,,0"
USC00351574,2008-11,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",,,0,",0",12,",0",6,",0",0,",0",4,",0",2,",0",0,",0",25,",0",0,",0",0,",0",0,",0",,,20081124,",,0",20081106,"+,,0",20081104,",,0",,,20081106,",,0",20081118,"+,,0",-7.2,",0,24,",102,",,0,06,+",102,",,0,04,",21.3,",,0,06,",17.2,",0,18,+",,,418,",0",72.5,",,,0",160,",,,0",4.4,",0",10.89,",,,0",-2.09,",,,0"
USC00351574,2008-12,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",,,0,",0",19,",0",11,",0",1,",0",19,",0",11,",0",3,",0",30,",0",6,",0",0,",0",0,",0",,,20081217,"+,,0",20081227,",,0",20081225,",,0",,,20081228,",,0",20081201,",,0",-22.2,",0,17,+",686,",,0,27,",229,",,0,25,",25.9,",,0,28,",13.3,",0,01,",,,624.9,",0",136.5,",,,0",1133,",,,0",-1.82,",0",4.33,",,,0",-7.98,",,,0"
USC00351574,2009-01,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",0,0,0,",0",12,",0",4,",0",0,",0",31,",0",1,",0",1,",0",29,",0",0,",0",0,",0",0,",0",,,20090104,",,0",20090107,"+,,0",20090105,",,0",,,20090105,",,0",20090102,",,0",-17.8,",0,04,",330,",,0,07,+",76,",,0,05,",14.2,",,0,05,",10,",0,02,",,,596.2,",0",42.7,",,,0",86,",,,0",-0.9,",0",6.13,",,,0",-7.93,",,,0"
USC00351574,2009-02,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",0,0,0,",0",15,",0",8,",0",0,",0",28,",0",5,",0",0,",0",28,",0",1,",0",0,",0",0,",0",,,20090212,",,0",20090217,"+,,0",20090211,",,0",,,20090223,",,0",20090204,",,0",-16.1,",0,12,",457,",,0,17,+",229,",,0,11,",15,",,0,23,",14.4,",0,04,",,,507.1,",0",54.6,",,,0",404,",,,0",0.22,",0",6.3,",,,0",-5.86,",,,0"
USC00351574,2009-03,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",0,0,0,",0",13,",0",6,",0",0,",0",24,",0",1,",0",0,",0",29,",0",0,",0",0,",0",0,",0",,,20090309,",,0",20090305,"+,,0",20090304,",,0",,,20090316,",,0",20090328,",,0",-15,",0,09,",356,",,0,05,+",142,",,0,04,",19.1,",,0,16,",16.7,",0,28,",,,520.3,",0",58.4,",,,0",213,",,,0",1.55,",0",8.16,",,,0",-5.06,",,,0"
USC00351574,2009-04,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",0,0,0,",0",7,",0",1,",0",0,",0",1,",0",0,",0",0,",0",24,",0",0,",0",4,",0",0,",0",,,20090404,",,0",20090403,",,0",20090403,",,0",,,20090410,",,0",20090422,",,0",-10,",0,04,",25,",,0,03,",15,",,0,03,",4.6,",,0,10,",27.8,",0,22,",,,390.4,",0",11.7,",,,0",15,",,,0",5.32,",0",13.47,",,,0",-2.83,",,,0"
USC00351574,2009-05,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",1.1,0,1.1,",0",11,",0",7,",0",1,",0",1,",0",1,",0",0,",0",11,",0",0,",0",15,",0",0,",0",,,20090513,",,0",20090503,",,0",20090503,",,0",,,20090503,",,0",20090529,",,0",-5.6,",0,13,",51,",,0,03,",51,",,0,03,",26.7,",,0,03,",29.4,",0,29,",,,239.9,",0",69.6,",,,0",51,",,,0",10.63,",0",19.87,",,,0",1.39,",,,0"
USC00351574,2009-06,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",1.1,0,0,"1,0",8,",0",6,",0",0,",0",0,",0",0,",0",0,"1,0",3,"1,0",0,"1,0",21,"1,0",0,"1,0",,,20090622,",1,0",20090630,"+,,0",20090630,"+,,0",,,20090603,",,0",20090630,"+,1,0",-2.8,"1,0,22,",0,",,0,30,+",0,",,0,30,+",11.2,",,0,03,",29.4,"1,0,30,+",,,140.1,"1,0",41.2,",,,0",0,",,,0",13.5,"1,0",22.47,"1,,,0",4.53,"1,,,0"
USC00351574,2009-07,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",27,0,25.9,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",1,",0",0,",0",31,",0",13,",0",,,20090708,",,0",20090731,"+,,0",20090731,"+,,0",,,20090731,"+,,0",20090731,"+,,0",0,",0,08,",0,",,0,31,+",0,",,0,31,+",0,",,0,31,+",35,",0,31,+",45.4,0,45.4,",0",0,",,,0",0,",,,0",17.7,",0",29.94,",,,0",5.47,",,,0"
USC00351574,2009-08,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",47.6,0,20.6,"3,0",4,",0",1,",0",0,",0",0,",0",0,",0",0,"3,0",4,"3,0",0,"3,0",26,"3,0",5,"3,0",,,20090815,",3,0",20090831,"+,,0",20090831,"+,,0",,,20090803,",,0",20090820,"+,3,0",-1.7,"3,0,15,",0,",,0,31,+",0,",,0,31,+",7.6,",,0,03,",35.6,"3,0,20,+",119.8,0,74.4,"3,0",10.4,",,,0",0,",,,0",16.41,"3,0",28.4,"3,,,0",4.42,"3,,,0"
USC00351574,2009-09,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",52,0,4.4,"3,0",2,",0",0,",0",0,",0",0,",0",0,",0",0,"2,0",11,"2,0",0,"2,0",26,"2,0",4,"2,0",,,20090907,",2,0",20090930,"+,,0",20090930,"+,,0",,,20090913,",,0",20090913,",2,0",-3.9,"2,0,07,",0,",,0,30,+",0,",,0,30,+",1,",,0,13,",33.9,"2,0,13,",231.3,0,111.5,"2,0",1.8,",,,0",0,",,,0",14.37,"3,0",27.36,"2,,,0",1.38,"2,,,0"
USC00351574,2009-10,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",52,0,0,"1,0",10,"2,0",3,"2,0",0,"2,0",0,",0",0,",0",0,"1,0",24,"1,0",0,"1,0",5,"1,0",0,"1,0",,,20091028,",1,0",20091031,"+,,0",20091027,",,0",,,20091014,",2,0",20091010,",1,0",-9.4,"1,0,28,",0,",,0,31,+",13,",,0,27,",6.1,"2,,0,14,",23.3,"1,0,10,",586.9,0,355.6,"1,0",15.5,",a,,0",13,",,,0",6.48,"1,0",16.08,"1,,,0",-3.12,"1,,,0"
USC00351574,2009-11,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",52,0,0,"1,0",13,",0",5,",0",0,",0",12,",0",3,",0",0,"1,0",27,"1,0",0,"1,0",0,"1,0",0,"1,0",,,20091113,",1,0",20091129,"+,,0",20091122,"+,,0",,,20091122,",,0",20091104,",1,0",-14.4,"1,0,13,",25,",,0,29,+",25,",,0,22,+",16.8,",,0,22,",19.4,"1,0,04,",1082.7,0,495.8,"1,0",40,",,,0",75,",,,0",1.24,"1,0",8.24,"1,,,0",-5.77,"1,,,0"
USC00351574,2009-12,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",52,0,0,",0",13,",0",6,",0",1,",0",18,",0",4,",0",3,",0",30,",0",6,",0",0,",0",0,",0",,,20091209,",,0",20091231,",,0",20091230,",,0",,,20091215,",,0",20091202,",,0",-22.2,",0,09,",432,",,0,31,",203,",,0,30,",40.4,",,0,15,",10.6,",0,02,",1756.3,0,673.6,",0",105.4,",,,0",603,",,,0",-3.4,",0",3.1,",,,0",-9.89,",,,0"
USC00351574,2010-01,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",0,0,0,",0",17,",0",7,",0",1,",0",28,",0",3,",0",0,",0",27,",0",0,",0",0,",0",0,",0",,,20100128,"+,,0",20100101,",,0",20100124,",,0",,,20100101,",,0",20100116,"+,,0",-9.4,",0,28,+",356,",,0,01,",203,",,0,24,",31.8,",,0,01,",8.3,",0,16,+",2282.6,0,526.3,",0",94.8,",,,0",274,",,,0",1.35,",0",5.39,",,,0",-2.68,",,,0"
USC00351574,2010-02,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",0,0,0,",0",16,",0",7,",0",0,",0",28,",0",3,",0",0,",0",25,",0",0,",0",0,",0",0,",0",,,20100222,",,0",20100203,",,0",20100224,",,0",,,20100224,",,0",20100228,",,0",-13.3,",0,22,",305,",,0,03,",127,",,0,24,",21.8,",,0,24,",11.1,",0,28,",2751.2,0,468.6,",0",56,",,,0",262,",,,0",1.6,",0",7.08,",,,0",-3.89,",,,0"
USC00351574,2010-03,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",0,0,0,",0",12,",0",5,",0",0,",0",7,",0",3,",0",0,",0",26,",0",0,",0",0,",0",0,",0",,,20100309,",,0",20100330,",,0",20100330,",,0",,,20100330,",,0",20100325,"+,,0",-12.8,",0,09,",127,",,0,30,",127,",,0,30,",12.2,",,0,30,",18.3,",0,25,+",3224.7,0,473.5,",0",37,",,,0",249,",,,0",3.06,",0",10.62,",,,0",-4.5,",,,0"
USC00351574,2010-04,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",0,0,0,"1,0",16,"1,0",5,"1,0",0,"1,0",5,"1,0",2,"1,0",0,"1,0",26,"1,0",0,"1,0",1,"1,0",0,"1,0",,,20100409,"+,1,0",20100402,",1,0",20100402,",1,0",,,20100427,",1,0",20100419,",1,0",-10,"1,0,09,+",102,"1,,0,02,",102,"1,,0,02,",11.4,"1,,0,27,",21.1,"1,0,19,",3644.4,0,419.7,"1,0",38.2,"1,,,0",148,"1,,,0",3.86,"1,0",11.31,"1,,,0",-3.59,"1,,,0"
USC00351574,2010-05,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",0,0,0,"1,0",12,",0",5,",0",0,",0",0,",0",0,",0",0,"1,0",19,"1,0",0,"1,0",2,"1,0",0,"1,0",,,20100506,",1,0",20100531,"+,,0",20100522,",,0",,,20100526,",,0",20100516,",1,0",-10,"1,0,06,",0,",,0,31,+",13,",,0,22,",7.1,",,0,26,",22.8,"1,0,16,",3995.1,0,350.7,"1,0",27.1,",,,0",21,",,,0",6.64,"1,0",14.51,"1,,,0",-1.22,"1,,,0"
USC00351574,2010-06,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",0,0,0,"2,0",8,",0",3,",0",0,",0",0,",0",0,",0",0,"2,0",3,"2,0",0,"2,0",17,"2,0",0,"2,0",,,20100611,",2,0",20100630,"+,,0",20100630,"+,,0",,,20100604,",,0",20100628,"+,2,0",-3.3,"2,0,11,",0,",,0,30,+",0,",,0,30,+",21.3,",,0,04,",28.9,"2,0,28,+",4150.6,0,155.5,"2,0",29.2,",,,0",0,",,,0",12.78,"2,0",21.8,"2,,,0",3.75,"2,,,0"
USC00351574,2010-07,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",15.7,0,15.7,"1,0",3,",0",0,",0",0,",0",0,",0",0,",0",0,"1,0",4,"1,0",0,",0",31,",0",5,",0",,,20100703,",1,0",20100731,"+,,0",20100731,"+,,0",,,20100727,",,0",20100725,",,0",-2.2,"1,0,03,",0,",,0,31,+",0,",,0,31,+",0.5,",,0,27,",34.4,",0,25,",45.1,0,45.1,",0",1.1,",,,0",0,",,,0",17.38,"1,0",29.65,",,,0",5.11,"1,,,0"
USC00351574,2010-08,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",26,0,10.3,",0",4,",0",0,",0",0,",0",0,",0",0,",0",0,",0",6,",0",0,",0",28,",0",5,",0",,,20100829,",,0",20100831,"+,,0",20100831,"+,,0",,,20100830,",,0",20100816,",,0",-3.3,",0,29,",0,",,0,31,+",0,",,0,31,+",2,",,0,30,",35,",0,16,",144.9,0,99.8,",0",4.8,",,,0",0,",,,0",15.45,",0",27.75,",,,0",3.14,",,,0"
USC00351574,2010-09,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",26,0,0,",0",10,",0",3,",0",0,",0",0,",0",0,",0",0,",0",13,",0",0,",0",23,",0",0,",0",,,20100910,"+,,0",20100930,"+,,0",20100930,"+,,0",,,20100919,",,0",20100930,",,0",-4.4,",0,10,+",0,",,0,30,+",0,",,0,30,+",21.3,",,0,19,",31.1,",0,30,",322.3,0,177.4,",0",36.5,",,,0",0,",,,0",12.42,",0",23.96,",,,0",0.88,",,,0"
USC00351574,2010-10,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",26,0,0,",0",12,",0",8,",0",1,",0",1,",0",0,",0",0,",0",19,",0",0,",0",11,",0",0,",0",,,20101027,",,0",20101026,",,0",20101026,",,0",,,20101024,",,0",20101002,"+,,0",-8.3,",0,27,",25,",,0,26,",8,",,0,26,",38.1,",,0,24,",30,",0,02,+",622.3,0,300,",0",90.3,",,,0",8,",,,0",8.66,",0",18.08,",,,0",-0.77,",,,0"
USC00351574,2010-11,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",26,0,0,"1,0",12,",0",9,",0",0,",0",12,",0",5,",0",2,"1,0",25,"1,0",4,",0",1,",0",0,",0",,,20101124,",1,0",20101127,",,0",20101127,",,0",,,20101127,",,0",20101103,",,0",-18.9,"1,0,24,",381,",,0,27,",229,",,0,27,",17.8,",,0,27,",21.1,",0,03,",1124.2,0,501.9,",0",69.8,",,,0",623,",,,0",1.17,"1,0",7.09,",,,0",-4.75,"1,,,0"
USC00351574,2010-12,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",26,0,0,",0",22,",0",16,",0",1,",0",31,",0",10,",0",1,",0",28,",0",3,",0",0,",0",0,",0",,,20101231,",,0",20101229,",,0",20101229,",,0",,,20101229,",,0",20101213,",,0",-22.8,",0,31,",559,",,0,29,",213,",,0,29,",37.6,",,0,29,",11.1,",0,13,",1693.9,0,569.7,",0",186.4,",,,0",995,",,,0",-0.05,",0",4.4,",,,0",-4.49,",,,0"
USC00351574,2011-01,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",0,7,0,",7",10,",7",7,",7",0,",7",31,",7",2,",7",4,",7",29,",7",8,",7",0,",7",0,",7",,,20110110,",,7",20110112,",,7",20110101,",,7",,,20110116,",,7",20110129,",,7",-22.2,",7,10,",559,",,7,12,",41,",,7,01,",18.3,",,7,16,",13.3,",7,29,",2331.4,7,637.5,",7",69.7,",,,7",91,",,,7",-2.23,",7",4.95,",,,7",-9.42,",,,7"
USC00351574,2011-02,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",0,7,0,"1,7",11,",7",4,",7",0,",7",28,",7",3,",7",1,"1,7",23,"1,7",3,",7",0,",7",0,",7",,,20110226,",1,7",20110226,"+,,7",20110224,",,7",,,20110224,",,7",20110213,",,7",-25.6,"1,7,26,",203,",,7,26,+",112,",,7,24,",6.3,",,7,24,",15,",7,13,",2833.4,7,502,",7",24.7,",,,7",242,",,,7",-0.31,"1,7",6.07,",,,7",-6.69,"1,,,7"
USC00351574,2011-03,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",0,7,0,",7",26,",7",14,",7",0,",7",26,",7",10,",7",0,",7",20,",7",0,",7",0,",7",0,",7",,,20110317,",,7",20110326,",,7",20110326,",,7",,,20110326,",,7",20110331,",,7",-8.3,",7,17,",254,",,7,26,",157,",,7,26,",18.3,",,7,26,",13.9,",7,31,",3317.7,7,484.3,",7",128.9,",,,7",648,",,,7",2.71,",7",6.88,",,,7",-1.46,",,,7"
USC00351574,2011-04,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",0,7,0,",7",13,",7",9,",7",0,",7",4,",7",2,",7",0,",7",24,",7",0,",7",0,",7",0,",7",,,20110407,",,7",20110407,",,7",20110407,",,7",,,20110415,",,7",20110402,",,7",-11.1,",7,07,",76,",,7,07,",89,",,7,07,",14,",,7,15,",19.4,",7,02,",3754.2,7,436.5,",7",53.8,",,,7",153,",,,7",3.78,",7",10.44,",,,7",-2.87,",,,7"
USC00351574,2011-05,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",0,7,0,",7",11,",7",6,",7",0,",7",1,",7",1,",7",0,",7",20,",7",0,",7",0,",7",0,",7",,,20110524,"+,,7",20110517,",,7",20110517,",,7",,,20110517,",,7",20110521,"+,,7",-6.7,",7,24,+",25,",,7,17,",25,",,7,17,",23.6,",,7,17,",20.6,",7,21,+",4115.1,7,360.9,",7",52.6,",,,7",25,",,,7",6.69,",7",14.66,",,,7",-1.28,",,,7"
